color1,color2,color3,color4,color5,class
1712467,7504793,789805,5661049,2964590,apple_pie
1841948,1791632,12046032,931688,2914229,apple_pie
8762063,1133206,4554934,200515,16316921,apple_pie
13687262,6126743,2172735,10597059,2574970,apple_pie
6849445,1513513,4215927,14470093,10332865,apple_pie
15792119,1006280,3064813,1121619,12892588,apple_pie
1540780,7054252,796742,1069194,5014678,apple_pie
4351125,6196921,14346989,2304603,8565713,apple_pie
13097978,2439470,4282737,9215690,3765267,apple_pie
12964841,2703009,5205180,1056609,8756423,apple_pie
7712431,2578536,600377,9882827,4819867,apple_pie
4219765,10397358,329483,7964817,13423322,apple_pie
1583952,10795980,5928847,13622247,4688839,apple_pie
5067612,13162976,1975079,8625583,1988509,apple_pie
2179683,12435898,4752025,15198428,923949,apple_pie
5606595,1984128,16116196,2516395,1383480,apple_pie
2766164,11720676,4617377,9552088,6857415,apple_pie
1647172,11189456,5929117,8625336,3230329,apple_pie
9161179,4614780,1062482,1143971,6922680,apple_pie
1860785,9289184,13757177,1128570,4167131,apple_pie
8563928,1253714,5407161,11128045,3099784,apple_pie
3095133,12442091,3710161,7507365,1185069,apple_pie
10917264,5463654,2500909,8943216,7045775,apple_pie
8480345,8431033,3829399,12964562,2699601,apple_pie
8299961,2764621,12898770,3763606,8874330,apple_pie
14539464,5477310,8700380,4675171,10985610,apple_pie
2901634,13163502,4878757,1317440,8429519,apple_pie
5346765,2369332,14280436,2837648,11574182,apple_pie
14870762,5005441,11570819,1909838,13613490,apple_pie
10599637,6061218,16120056,1580596,3033981,apple_pie
8167077,3766167,2508388,6316641,15593193,apple_pie
12700117,7567483,1782615,9937066,4224939,apple_pie
4481418,12176862,9673896,3816484,1189214,apple_pie
4098225,6664405,535126,1791116,10145764,apple_pie
7832204,858194,10791603,3630461,13225941,apple_pie
3032936,10397614,6320515,1317941,15592682,apple_pie
7768983,2038823,11715011,5399416,3814977,apple_pie
13623026,4019333,3025729,10599642,6323372,apple_pie
13093316,745121,857124,7177884,2178154,apple_pie
1857150,8307673,7362136,659224,4101821,apple_pie
6728939,3093577,3239344,13097443,7305348,apple_pie
13944764,2575733,1319228,6652571,7648985,apple_pie
7964047,1384479,4084576,14078924,10988203,apple_pie
6907986,11908525,2107683,3425387,8620939,apple_pie
13558254,2046320,5139860,10400195,725026,apple_pie
10404803,801904,5479354,401215,2516625,apple_pie
4685238,1841951,9611188,4410987,14740467,apple_pie
4673106,1713713,8679529,12241357,8953510,apple_pie
6058375,14670030,859455,10659497,2836075,apple_pie
12567487,2972043,7372946,3357781,790562,apple_pie
10858177,4542845,2629426,6782374,13293286,apple_pie
7509694,595276,15461872,3430296,10928087,apple_pie
1054510,6656445,5072772,12635604,2111844,apple_pie
3228257,1447462,14149094,3906534,2192580,apple_pie
2636107,10592668,594442,4942466,14277074,apple_pie
13153949,3624549,5668253,1840913,10393737,apple_pie
2902924,12640503,7183828,1316949,3765447,apple_pie
1847933,10529485,6588341,3430054,13419228,apple_pie
5925962,5014961,1911094,2313351,7126250,apple_pie
11316902,2965855,6516602,14408145,1910834,apple_pie
11252413,1578778,14476005,4474980,6386346,apple_pie
13101554,3098740,990280,6977161,9020089,apple_pie
7967655,11190479,1712165,3886686,4877965,apple_pie
268327,2844798,9416381,867675,5019047,apple_pie
11781338,4618425,2508949,7448271,1449265,apple_pie
6652046,1456732,594464,1791615,4418177,apple_pie
10509593,9609642,3160146,14082526,6057091,apple_pie
3164993,7841434,990485,3184046,3630449,apple_pie
65536,12575192,3080706,8819581,4665667,apple_pie
2107208,14404812,3506106,10066088,1920646,apple_pie
9754867,2575455,6400973,1715508,3438490,apple_pie
1453890,10001558,3427164,6646637,198921,apple_pie
3760764,13751276,795187,5414341,2179161,apple_pie
6659480,199436,2180940,4289394,8503998,apple_pie
8166059,264210,3891059,5735061,1055539,apple_pie
15067117,2375534,8420490,5211322,11252164,apple_pie
328733,10988720,2900835,14408147,6453133,apple_pie
2573679,14607580,5341854,8570841,1406916,apple_pie
855824,8559519,2111048,3363698,5930380,apple_pie
5132368,9148058,2185096,1320503,7303280,apple_pie
4615819,11584456,7575980,2572118,15526623,apple_pie
10784147,1575948,7555408,1074564,8564916,apple_pie
7774902,1257299,2445944,14743032,4751775,apple_pie
10922928,1194113,1054518,14013142,4288676,apple_pie
16119029,1117975,9344429,6576698,3489179,apple_pie
2302029,15912404,6842786,4210810,11049154,apple_pie
1727648,3772102,7830647,2239024,7584731,apple_pie
1056822,6450807,9014927,3097947,11776688,apple_pie
4612228,4473924,10657183,6511705,7635086,apple_pie
7839430,15069426,2112366,11388895,4353190,apple_pie
5693400,340545,1142656,4046523,765637,apple_pie
5268588,12568517,2307909,9213333,15660273,apple_pie
2503750,8686988,989725,5201508,7305849,apple_pie
8622740,1915734,10995641,2191007,15461074,apple_pie
1663400,13357269,336222,6656434,670598,apple_pie
989230,8305356,1655162,14478571,1936584,apple_pie
9728115,1515314,9752289,3307904,6137533,apple_pie
5199962,2043187,1184280,6452087,3360834,apple_pie
8087672,991035,5525091,2504290,5988753,apple_pie
3371455,14672611,989228,8167618,2313359,apple_pie
14602183,3953771,922915,7248827,3765928,apple_pie
462362,15455451,7372198,11641526,2971552,apple_pie
546247,133685,7,1282545,272250,apple_pie
1589416,10935536,1060205,4938612,7376562,apple_pie
2590428,603819,399232,1004229,3971302,apple_pie
14740969,5870778,1402558,8372961,1129343,apple_pie
10928851,4548493,1779005,14672606,9797477,apple_pie
13089191,6192013,1451588,9410971,2839672,apple_pie
4026519,859952,571125,1522800,10530991,apple_pie
15655910,666758,11254483,3105480,658217,apple_pie
10404835,4028088,14541799,6265553,2313613,apple_pie
3046843,397600,11452096,7835548,2705774,apple_pie
66569,1327518,663396,2646997,265512,apple_pie
9018015,1185561,4412510,4621475,12305862,apple_pie
1597909,1758549,14078150,1300717,2696779,apple_pie
1459842,5276335,201542,3827605,13688812,apple_pie
2382197,11661039,2395834,1384741,8823983,apple_pie
3302804,11773341,1783654,7245495,13878973,apple_pie
6128287,15525592,3364733,1648961,10007230,apple_pie
11721956,3694976,661034,7121340,10262678,apple_pie
1252911,9814986,6131869,15068134,3558760,apple_pie
1254712,10071214,6524310,14542563,3695214,apple_pie
11384224,1787243,1972496,4095137,14475726,apple_pie
8042953,209100,1384520,2648215,9147031,apple_pie
4414579,9736072,2634820,12105647,921099,apple_pie
463928,11974841,3233405,1520221,6784929,apple_pie
1117446,8097678,11384001,15263466,4611692,apple_pie
12696498,4409677,7171949,9804957,4222879,apple_pie
924457,8094341,1456735,10657697,3628669,apple_pie
2971272,15133421,10598601,860491,6064816,apple_pie
132371,1212874,11190472,4829408,1852550,apple_pie
10537179,1580335,4421539,7578049,2377852,apple_pie
8487553,3226955,1121581,6383210,10592671,apple_pie
9539209,3171732,13486523,5212591,3225674,apple_pie
1056061,9673908,13225180,2376819,5270673,apple_pie
7250116,599129,14938619,2908059,10603749,apple_pie
11060960,2456527,2376329,7775692,263185,apple_pie
542636,5942238,1934805,401522,4947881,apple_pie
3368852,13226448,5935285,15922675,8762579,apple_pie
11185065,2245471,4492712,528905,13032669,apple_pie
1056916,1991925,13540029,265000,932568,apple_pie
5741001,1710883,12441320,10720653,4673114,apple_pie
3041752,593436,1326502,6595312,1322100,apple_pie
7371902,726824,10659744,15724773,3165028,apple_pie
467261,4687499,2450037,7773591,1328479,apple_pie
4543853,1192297,11775401,8751243,857654,apple_pie
2834017,12832456,1118747,8166056,3569842,apple_pie
4484522,14347772,1715837,5147612,2249140,apple_pie
9074337,2166053,15499356,15720136,5387111,apple_pie
266108,551924,329239,606685,268213,apple_pie
9415098,1909556,5856371,4461742,14214116,apple_pie
5401474,2112090,9215146,13949403,331051,apple_pie
15195596,2898517,5531518,10134182,1447198,apple_pie
2172828,9146267,1512532,5598101,3686779,apple_pie
5342640,789261,3560053,10659002,7960972,apple_pie
435450,351462,16186877,993623,5094896,apple_pie
9082779,396045,4350592,1585746,10594987,apple_pie
3360365,14342098,5793669,11182752,1450310,apple_pie
14742259,2121603,10663613,7043453,993339,apple_pie
12574188,4613833,2821165,4013459,5611236,apple_pie
4679882,2821165,12639724,5677542,4079253,apple_pie
10066575,2244193,6714230,331030,13753046,apple_pie
2515096,7905195,4883627,1391982,9548990,apple_pie
3101037,8684935,594454,5014675,864872,apple_pie
1521225,6068409,2907528,332050,11591145,apple_pie
2973274,6137754,470068,4948084,7982011,apple_pie
9881804,2314606,793128,5410983,12117221,apple_pie
132620,2521530,926040,790833,1197708,apple_pie
5667977,1386287,3034976,10405057,331282,apple_pie
658449,8883847,12564908,4941679,2441292,apple_pie
10068389,2901084,4743810,10735073,13683395,apple_pie
1463414,11184805,201528,14407114,6456722,apple_pie
11447207,4151649,1782061,6911092,9277065,apple_pie
3165540,857888,8031380,6058105,1913156,apple_pie
13886942,803952,15858937,9746873,2522027,apple_pie
14868454,2457533,951871,10266806,1262979,apple_pie
13155761,1582912,5665680,9341576,3690607,apple_pie
630336,605448,15790310,5990997,10596766,apple_pie
4798772,14408677,10854302,2374263,5209778,apple_pie
6666711,395536,1004200,2851519,929355,apple_pie
8103355,2180462,4945300,11260644,862023,apple_pie
343428,5661036,1535146,1253686,14935262,apple_pie
7052968,1525625,10007977,4224910,729413,apple_pie
1327250,14345708,729437,2123455,7246274,apple_pie
6123137,4083554,13948111,8949647,2240839,apple_pie
6187383,13555149,11507343,1051928,2173265,apple_pie
7248066,15198694,1914747,3569588,12635091,apple_pie
2167072,6995661,4615359,3226745,14479603,apple_pie
11579827,2831940,4939892,1449771,8621449,apple_pie
14087667,1581852,9218603,8311786,4029864,apple_pie
2848720,1183540,15458796,2766983,10005204,apple_pie
2831678,13215367,8283729,5728628,9930872,apple_pie
2584770,9609134,794944,2116487,4230621,apple_pie
9680067,1324674,11782605,1250619,3171751,apple_pie
14078691,1789111,131335,7966923,925299,apple_pie
397852,10608106,1589080,5286856,2257047,apple_pie
2309474,5005688,1052977,7702428,1997733,apple_pie
2375769,5343148,3564425,9022911,990511,apple_pie
1055779,9478555,2245468,4550017,12172723,apple_pie
2304308,4229830,2120596,10268602,5989999,apple_pie
2578041,11777468,4489120,2565935,9542824,apple_pie
1189713,13483691,5533064,9678267,15066845,apple_pie
1663651,15332338,11847370,2404328,8817283,apple_pie
987168,8099495,1845325,5071217,10793902,baby_back_ribs
1317418,10341856,4632540,3029337,4219545,baby_back_ribs
10203342,462108,3296382,7701921,1583189,baby_back_ribs
4088433,1317163,2306902,526344,6193042,baby_back_ribs
1249597,6058147,2500445,460558,4409467,baby_back_ribs
3101814,66825,532550,331810,1128035,baby_back_ribs
5923955,16055030,2172194,4343362,8688547,baby_back_ribs
5539761,2302778,10860744,15988473,3821172,baby_back_ribs
4240349,2123420,990520,15070965,12113112,baby_back_ribs
13883872,1780818,4088207,395543,7777998,baby_back_ribs
1515361,4358082,1379621,9356266,2048412,baby_back_ribs
858160,10018542,3236501,1257058,6988994,baby_back_ribs
1316653,9415114,5136010,13621482,1450074,baby_back_ribs
7042957,1052712,8954299,13292506,3884124,baby_back_ribs
13952746,3559035,1251632,10335688,4882100,baby_back_ribs
397609,11910360,1717090,8558777,3432341,baby_back_ribs
14540746,1383724,6519186,10398631,4148326,baby_back_ribs
13690083,1448998,2178134,4753306,6829082,baby_back_ribs
3554659,11518676,1974584,7637416,5464452,baby_back_ribs
2893637,10532041,7176110,15201258,4277633,baby_back_ribs
3097468,9350372,1316923,4357844,13362167,baby_back_ribs
7063255,14870236,2368300,10725279,5071990,baby_back_ribs
7638462,990513,15855339,4350592,11384771,baby_back_ribs
2703739,9280458,5468073,1778237,13816555,baby_back_ribs
12965601,2374761,6917037,1841701,6699824,baby_back_ribs
788751,12705508,1909565,7378854,3822436,baby_back_ribs
728400,16055289,1105654,2914692,11325402,baby_back_ribs
1976673,15791599,8360867,11716553,5201024,baby_back_ribs
13821398,2502461,5332324,9548197,1251099,baby_back_ribs
2640470,15071981,7126974,4556172,858926,baby_back_ribs
1578306,10545649,8815499,5068139,5744833,baby_back_ribs
267556,15132394,3893122,9086132,929884,baby_back_ribs
2786523,467542,8890825,1135028,406160,baby_back_ribs
2203590,15792119,3297899,9680565,1580837,baby_back_ribs
1123642,3499427,7838915,462874,2047095,baby_back_ribs
5334656,9023431,1645614,2701404,14346214,baby_back_ribs
1314350,5077939,7445970,2040155,2833796,baby_back_ribs
2503239,1117458,3894409,10065298,6314589,baby_back_ribs
529052,14677499,7323113,3367363,263739,baby_back_ribs
596053,4438757,2329465,12448761,875459,baby_back_ribs
3091533,16252413,7114184,10674675,5002371,baby_back_ribs
4163494,1190981,7186890,2252420,10669279,baby_back_ribs
1253195,4218746,1328534,789271,6917294,baby_back_ribs
8303819,923941,14607330,2901349,5404567,baby_back_ribs
1453416,13818076,7316668,988978,3895954,baby_back_ribs
1253695,460299,2439507,790562,3690342,baby_back_ribs
5265243,1116945,8226434,10594985,2697524,baby_back_ribs
7253734,1717644,4350168,12573169,593978,baby_back_ribs
994405,7704746,200243,2380696,10398662,baby_back_ribs
1254469,9345430,394766,5796734,5328973,baby_back_ribs
395285,7179163,1385288,11383214,3430778,baby_back_ribs
7069676,1126770,12567496,6260119,726587,baby_back_ribs
2963815,9024726,14871018,5667491,1119027,baby_back_ribs
659526,826340,10601966,2704527,5734339,baby_back_ribs
5006217,11974583,1842719,9739423,3028303,baby_back_ribs
1384757,13093577,6847644,10660273,3755372,baby_back_ribs
925005,8302047,1000370,3305413,862849,baby_back_ribs
11063528,2111608,3697597,1056577,6135000,baby_back_ribs
4705741,4676226,10072488,14019545,3023172,baby_back_ribs
7568567,10599899,2631778,4475030,15594226,baby_back_ribs
921908,5024753,11325158,1976165,5208234,baby_back_ribs
3439032,9090503,663089,1654128,14872049,baby_back_ribs
2174292,15594226,7107207,855331,12440019,baby_back_ribs
1257056,15593970,7438734,197907,12107975,baby_back_ribs
460567,3232377,790319,1451853,2178662,baby_back_ribs
1331317,14022643,469563,8372687,4228761,baby_back_ribs
924463,8367557,1915743,13886697,4485254,baby_back_ribs
790556,15524315,3828590,9017247,1187918,baby_back_ribs
5924434,15527640,10329734,5731472,3422521,baby_back_ribs
593959,7051943,13624817,1387352,3236468,baby_back_ribs
397085,11055273,2048081,690091,7376014,baby_back_ribs
3482439,14739685,3765683,8956340,3949436,baby_back_ribs
1492206,268361,751056,12056824,602510,baby_back_ribs
4536039,2898294,11195120,1053485,5931454,baby_back_ribs
14737124,463133,6521496,10075085,2245757,baby_back_ribs
264718,11122873,4548753,16120569,1454430,baby_back_ribs
1582924,7583711,4551326,1686770,14744317,baby_back_ribs
14543593,2104359,4607349,8031364,10991288,baby_back_ribs
6916275,989531,14738663,2309513,10469324,baby_back_ribs
2702687,988717,3691383,1713477,395286,baby_back_ribs
5346016,1582159,11849190,3100302,7835308,baby_back_ribs
9930128,13339117,1577260,8143321,4666223,baby_back_ribs
1781372,15725558,724507,8034248,3563703,baby_back_ribs
723984,15792110,3494779,2041917,6854845,baby_back_ribs
8104392,1185847,13559029,4288672,2306907,baby_back_ribs
4942728,13554130,2373721,9479857,660786,baby_back_ribs
10268338,1250599,14084844,2207718,6454408,baby_back_ribs
14783455,3395310,14046175,16511485,1518973,baby_back_ribs
3027300,10986197,15716590,5730744,1315124,baby_back_ribs
12573165,2244988,4231371,857147,8945535,baby_back_ribs
2462930,728644,12053237,4576497,1068955,baby_back_ribs
4744606,13949152,1912416,9608375,659494,baby_back_ribs
5265754,11057335,8030088,2566956,16053737,baby_back_ribs
9352128,3822175,1383471,15528171,6784399,baby_back_ribs
11463158,726318,888780,6200248,1128302,baby_back_ribs
10008533,2306412,986928,4484019,12639214,baby_back_ribs
674725,13038325,596018,2735333,7508113,baby_back_ribs
1515595,4607183,11261168,6134229,2965894,baby_back_ribs
11194335,4014945,16120826,7376815,1972519,baby_back_ribs
1588852,10802673,5087698,2714531,727872,baby_back_ribs
1712193,9743815,4752811,3819881,13820396,baby_back_ribs
269645,7201016,370676,5748701,741022,baby_back_ribs
13495030,2107249,4419252,4769015,1316416,baby_back_ribs
4567533,593217,14413816,4349312,9352385,baby_back_ribs
1518446,15332846,10205630,527669,5339031,baby_back_ribs
1383219,11128297,4617396,7448022,2965361,baby_back_ribs
4939148,2173515,13623533,8821947,658458,baby_back_ribs
15198184,3161448,9479100,1382967,5860496,baby_back_ribs
2108515,6462166,12379119,1249330,3499943,baby_back_ribs
9150624,1250334,12175556,4152440,2175048,baby_back_ribs
855829,14216413,3828087,5814731,2764846,baby_back_ribs
1806529,201261,12308172,997225,3131117,baby_back_ribs
5535654,790835,12109788,3162480,7971020,baby_back_ribs
1052692,8036538,14535347,2240062,5597810,baby_back_ribs
1653093,15989496,990763,4883615,9293522,baby_back_ribs
3298198,13889012,7976669,1976661,8350068,baby_back_ribs
9018286,5788245,6976652,15001039,4273989,baby_back_ribs
802674,958433,7070455,399918,748469,baby_back_ribs
1320256,9220550,5470616,2705773,14282486,baby_back_ribs
5471863,596796,15726065,2639703,11781571,baby_back_ribs
924988,14079184,8228765,11492886,1398939,baby_back_ribs
16317174,660306,11321290,469147,4352671,baby_back_ribs
11916257,660257,6649987,10070182,2638679,baby_back_ribs
1119799,9874629,2831213,5925785,15595509,baby_back_ribs
3422008,10331299,6452102,987149,13882317,baby_back_ribs
2831740,10144230,6330311,1775689,4154021,baby_back_ribs
3490437,9483240,395285,5928898,13755634,baby_back_ribs
